"","date","cname","iso3","records.cases","records.deaths","cu_cases","cu_deaths","days_elapsed","end_label"
"1",2020-01-19,"China","CHN",136,1,216,3,0,NA
"2",2020-01-20,"China","CHN",19,0,235,3,1,NA
"3",2020-01-21,"China","CHN",151,3,386,6,2,NA
"4",2020-01-22,"China","CHN",140,11,526,17,3,NA
"5",2020-01-23,"China","CHN",97,0,623,17,4,NA
"6",2020-01-24,"China","CHN",259,9,882,26,5,NA
"7",2020-01-25,"China","CHN",441,15,1323,41,6,NA
"8",2020-01-26,"China","CHN",665,15,1988,56,7,NA
"9",2020-01-27,"China","CHN",787,25,2775,81,8,NA
"10",2020-01-28,"China","CHN",1753,25,4528,106,9,NA
"11",2020-01-29,"China","CHN",1466,26,5994,132,10,NA
"12",2020-01-30,"China","CHN",1740,38,7734,170,11,NA
"13",2020-01-31,"China","CHN",1980,43,9714,213,12,NA
"14",2020-02-01,"China","CHN",2095,46,11809,259,13,NA
"15",2020-02-02,"China","CHN",2590,45,14399,304,14,NA
"16",2020-02-03,"China","CHN",2812,57,17211,361,15,NA
"17",2020-02-04,"China","CHN",3237,65,20448,426,16,NA
"18",2020-02-05,"China","CHN",3872,66,24320,492,17,NA
"19",2020-02-06,"China","CHN",3727,72,28047,564,18,NA
"20",2020-02-07,"China","CHN",3160,73,31207,637,19,NA
"21",2020-02-08,"China","CHN",3418,86,34625,723,20,NA
"22",2020-02-09,"China","CHN",2607,89,37232,812,21,NA
"23",2020-02-10,"China","CHN",2974,97,40206,909,22,NA
"24",2020-02-11,"China","CHN",2490,108,42696,1017,23,NA
"25",2020-02-12,"China","CHN",2028,97,44724,1114,24,NA
"26",2020-02-13,"China","CHN",15141,254,59865,1368,25,NA
"27",2020-02-14,"China","CHN",4156,13,64021,1381,26,NA
"28",2020-02-15,"China","CHN",2538,143,66559,1524,27,NA
"29",2020-02-16,"China","CHN",2007,142,68566,1666,28,NA
"30",2020-02-17,"China","CHN",2052,105,70618,1771,29,NA
"31",2020-02-18,"China","CHN",1890,98,72508,1869,30,NA
"32",2020-02-19,"China","CHN",1750,139,74258,2008,31,NA
"33",2020-02-20,"China","CHN",394,112,74652,2120,32,NA
"34",2020-02-21,"China","CHN",891,118,75543,2238,33,NA
"35",2020-02-21,"Korea, Republic of","KOR",75,1,155,1,0,NA
"36",2020-02-22,"China","CHN",826,109,76369,2347,34,NA
"37",2020-02-22,"Japan","JPN",12,0,105,1,0,NA
"38",2020-02-22,"Korea, Republic of","KOR",190,1,345,2,1,NA
"39",2020-02-23,"China","CHN",647,98,77016,2445,35,NA
"40",2020-02-23,"Japan","JPN",27,0,132,1,1,NA
"41",2020-02-23,"Korea, Republic of","KOR",256,3,601,5,2,NA
"42",2020-02-24,"China","CHN",218,150,77234,2595,36,NA
"43",2020-02-24,"Italy","ITA",53,0,132,2,0,NA
"44",2020-02-24,"Japan","JPN",12,0,144,1,2,NA
"45",2020-02-24,"Korea, Republic of","KOR",161,2,762,7,3,NA
"46",2020-02-25,"China","CHN",515,70,77749,2665,37,NA
"47",2020-02-25,"Italy","ITA",97,4,229,6,1,NA
"48",2020-02-25,"Japan","JPN",0,0,144,1,3,NA
"49",2020-02-25,"Korea, Republic of","KOR",130,1,892,8,4,NA
"50",2020-02-26,"China","CHN",410,52,78159,2717,38,NA
"51",2020-02-26,"Italy","ITA",93,5,322,11,2,NA
"52",2020-02-26,"Japan","JPN",20,0,164,1,4,NA
"53",2020-02-26,"Korea, Republic of","KOR",254,3,1146,11,5,NA
"54",2020-02-27,"China","CHN",439,29,78598,2746,39,NA
"55",2020-02-27,"Iran, Islamic Republic of","IRN",44,4,139,19,0,NA
"56",2020-02-27,"Italy","ITA",78,1,400,12,3,NA
"57",2020-02-27,"Japan","JPN",22,2,186,3,5,NA
"58",2020-02-27,"Korea, Republic of","KOR",449,1,1595,12,6,NA
"59",2020-02-28,"China","CHN",329,44,78927,2790,40,NA
"60",2020-02-28,"Iran, Islamic Republic of","IRN",106,7,245,26,1,NA
"61",2020-02-28,"Italy","ITA",250,5,650,17,4,NA
"62",2020-02-28,"Japan","JPN",24,0,210,3,6,NA
"63",2020-02-28,"Korea, Republic of","KOR",427,1,2022,13,7,NA
"64",2020-02-29,"China","CHN",428,47,79355,2837,41,NA
"65",2020-02-29,"Iran, Islamic Republic of","IRN",143,8,388,34,2,NA
"66",2020-02-29,"Italy","ITA",238,4,888,21,5,NA
"67",2020-02-29,"Japan","JPN",20,0,230,3,7,NA
"68",2020-02-29,"Korea, Republic of","KOR",909,3,2931,16,8,NA
"69",2020-03-01,"China","CHN",574,35,79929,2872,42,NA
"70",2020-03-01,"France","FRA",43,0,100,2,0,NA
"71",2020-03-01,"Germany","DEU",54,0,111,0,0,NA
"72",2020-03-01,"Iran, Islamic Republic of","IRN",205,9,593,43,3,NA
"73",2020-03-01,"Italy","ITA",240,8,1128,29,6,NA
"74",2020-03-01,"Japan","JPN",9,2,239,5,8,NA
"75",2020-03-01,"Singapore","SGP",4,0,102,0,0,NA
"76",2020-03-01,"Korea, Republic of","KOR",595,1,3526,17,9,NA
"77",2020-03-02,"China","CHN",205,42,80134,2914,43,NA
"78",2020-03-02,"France","FRA",30,0,130,2,1,NA
"79",2020-03-02,"Germany","DEU",18,0,129,0,1,NA
"80",2020-03-02,"Iran, Islamic Republic of","IRN",385,11,978,54,4,NA
"81",2020-03-02,"Italy","ITA",561,6,1689,35,7,NA
"82",2020-03-02,"Japan","JPN",15,1,254,6,9,NA
"83",2020-03-02,"Singapore","SGP",4,0,106,0,1,NA
"84",2020-03-02,"Korea, Republic of","KOR",686,5,4212,22,10,NA
"85",2020-03-03,"China","CHN",127,32,80261,2946,44,NA
"86",2020-03-03,"France","FRA",48,1,178,3,2,NA
"87",2020-03-03,"Germany","DEU",28,0,157,0,2,NA
"88",2020-03-03,"Iran, Islamic Republic of","IRN",523,12,1501,66,5,NA
"89",2020-03-03,"Italy","ITA",347,17,2036,52,8,NA
"90",2020-03-03,"Japan","JPN",0,0,254,6,10,NA
"91",2020-03-03,"Singapore","SGP",2,0,108,0,2,NA
"92",2020-03-03,"Korea, Republic of","KOR",600,6,4812,28,11,NA
"93",2020-03-03,"Spain","ESP",31,0,114,0,0,NA
"94",2020-03-03,"United States","USA",14,4,103,6,0,NA
"95",2020-03-04,"China","CHN",119,37,80380,2983,45,NA
"96",2020-03-04,"France","FRA",34,1,212,4,3,NA
"97",2020-03-04,"Germany","DEU",39,0,196,0,3,NA
"98",2020-03-04,"Iran, Islamic Republic of","IRN",835,11,2336,77,6,NA
"99",2020-03-04,"Italy","ITA",466,28,2502,80,9,NA
"100",2020-03-04,"Japan","JPN",14,0,268,6,11,NA
"101",2020-03-04,"Singapore","SGP",2,0,110,0,3,NA
"102",2020-03-04,"Korea, Republic of","KOR",516,4,5328,32,12,NA
"103",2020-03-04,"Spain","ESP",37,0,151,0,1,NA
"104",2020-03-04,"United States","USA",22,3,125,9,1,NA
"105",2020-03-05,"China","CHN",117,31,80497,3014,46,NA
"106",2020-03-05,"France","FRA",73,0,285,4,4,NA
"107",2020-03-05,"Germany","DEU",66,0,262,0,4,NA
"108",2020-03-05,"Iran, Islamic Republic of","IRN",586,15,2922,92,7,NA
"109",2020-03-05,"Italy","ITA",587,27,3089,107,10,NA
"110",2020-03-05,"Japan","JPN",49,0,317,6,12,NA
"111",2020-03-05,"Singapore","SGP",2,0,112,0,4,NA
"112",2020-03-05,"Korea, Republic of","KOR",438,3,5766,35,13,NA
"113",2020-03-05,"Spain","ESP",49,1,200,1,2,NA
"114",2020-03-05,"United States","USA",34,2,159,11,2,NA
"115",2020-03-06,"China","CHN",170,30,80667,3044,47,NA
"116",2020-03-06,"France","FRA",138,3,423,7,5,NA
"117",2020-03-06,"Germany","DEU",138,0,400,0,5,NA
"118",2020-03-06,"Iran, Islamic Republic of","IRN",591,15,3513,107,8,NA
"119",2020-03-06,"Italy","ITA",769,41,3858,148,11,NA
"120",2020-03-06,"Japan","JPN",32,0,349,6,13,NA
"121",2020-03-06,"Singapore","SGP",5,0,117,0,5,NA
"122",2020-03-06,"Korea, Republic of","KOR",518,7,6284,42,14,NA
"123",2020-03-06,"Spain","ESP",61,2,261,3,3,NA
"124",2020-03-06,"United Kingdom","GBR",30,1,115,1,0,NA
"125",2020-03-06,"United States","USA",74,1,233,12,3,NA
"126",2020-03-07,"Belgium","BEL",59,0,109,0,0,NA
"127",2020-03-07,"China","CHN",101,28,80768,3072,48,NA
"128",2020-03-07,"France","FRA",190,2,613,9,6,NA
"129",2020-03-07,"Germany","DEU",284,0,684,0,6,NA
"130",2020-03-07,"Iran, Islamic Republic of","IRN",1234,17,4747,124,9,NA
"131",2020-03-07,"Italy","ITA",778,49,4636,197,12,NA
"132",2020-03-07,"Japan","JPN",59,0,408,6,14,NA
"133",2020-03-07,"Netherlands","NLD",46,1,128,1,0,NA
"134",2020-03-07,"Norway","NOR",27,0,113,0,0,NA
"135",2020-03-07,"Singapore","SGP",13,0,130,0,6,NA
"136",2020-03-07,"Korea, Republic of","KOR",483,2,6767,44,15,NA
"137",2020-03-07,"Spain","ESP",113,2,374,5,4,NA
"138",2020-03-07,"Sweden","SWE",76,0,137,0,0,NA
"139",2020-03-07,"Switzerland","CHE",122,0,209,1,0,NA
"140",2020-03-07,"United Kingdom","GBR",48,0,163,1,1,NA
"141",2020-03-07,"United States","USA",105,2,338,14,4,NA
"142",2020-03-08,"Belgium","BEL",60,0,169,0,1,NA
"143",2020-03-08,"China","CHN",46,27,80814,3099,49,NA
"144",2020-03-08,"France","FRA",103,1,716,10,7,NA
"145",2020-03-08,"Germany","DEU",163,0,847,0,7,NA
"146",2020-03-08,"Iran, Islamic Republic of","IRN",1076,21,5823,145,10,NA
"147",2020-03-08,"Italy","ITA",1247,36,5883,233,13,NA
"148",2020-03-08,"Japan","JPN",47,0,455,6,15,NA
"149",2020-03-08,"Netherlands","NLD",60,0,188,1,1,NA
"150",2020-03-08,"Norway","NOR",34,0,147,0,1,NA
"151",2020-03-08,"Singapore","SGP",8,0,138,0,7,NA
"152",2020-03-08,"Korea, Republic of","KOR",367,6,7134,50,16,NA
"153",2020-03-08,"Spain","ESP",56,0,430,5,5,NA
"154",2020-03-08,"Sweden","SWE",24,0,161,0,1,NA
"155",2020-03-08,"Switzerland","CHE",55,0,264,1,1,NA
"156",2020-03-08,"United Kingdom","GBR",43,1,206,2,2,NA
"157",2020-03-08,"United States","USA",95,3,433,17,5,NA
"158",2020-03-09,"Austria","AUT",3,0,102,0,0,NA
"159",2020-03-09,"Belgium","BEL",31,0,200,0,2,NA
"160",2020-03-09,"China","CHN",45,23,80859,3122,50,NA
"161",2020-03-09,"France","FRA",410,9,1126,19,8,NA
"162",2020-03-09,"Germany","DEU",55,0,902,0,8,NA
"163",2020-03-09,"Iran, Islamic Republic of","IRN",743,49,6566,194,11,NA
"164",2020-03-09,"Italy","ITA",1492,133,7375,366,14,NA
"165",2020-03-09,"Japan","JPN",33,1,488,7,16,NA
"166",2020-03-09,"Netherlands","NLD",77,2,265,3,2,NA
"167",2020-03-09,"Norway","NOR",22,0,169,0,2,NA
"168",2020-03-09,"Singapore","SGP",12,0,150,0,8,NA
"169",2020-03-09,"Korea, Republic of","KOR",248,1,7382,51,17,NA
"170",2020-03-09,"Spain","ESP",159,0,589,5,6,NA
"171",2020-03-09,"Sweden","SWE",42,0,203,0,2,NA
"172",2020-03-09,"Switzerland","CHE",68,1,332,2,2,NA
"173",2020-03-09,"United Kingdom","GBR",67,1,273,3,3,NA
"174",2020-03-09,"United States","USA",121,4,554,21,6,NA
"175",2020-03-10,"Australia","AUS",20,0,100,3,0,NA
"176",2020-03-10,"Austria","AUT",29,0,131,0,1,NA
"177",2020-03-10,"Bahrain","BHR",30,0,109,0,0,NA
"178",2020-03-10,"Belgium","BEL",39,0,239,0,3,NA
"179",2020-03-10,"China","CHN",20,17,80879,3139,51,NA
"180",2020-03-10,"Denmark","DNK",75,0,113,0,0,NA
"181",2020-03-10,"France","FRA",286,11,1412,30,9,NA
"182",2020-03-10,"Germany","DEU",237,2,1139,2,9,NA
"183",2020-03-10,"Iran, Islamic Republic of","IRN",595,43,7161,237,12,NA
"184",2020-03-10,"Italy","ITA",1797,98,9172,464,15,NA
"185",2020-03-10,"Japan","JPN",26,2,514,9,17,NA
"186",2020-03-10,"Malaysia","MYS",18,0,117,0,0,NA
"187",2020-03-10,"Netherlands","NLD",56,0,321,3,3,NA
"188",2020-03-10,"Norway","NOR",23,0,192,0,3,NA
"189",2020-03-10,"Singapore","SGP",10,0,160,0,9,NA
"190",2020-03-10,"Korea, Republic of","KOR",131,3,7513,54,18,NA
"191",2020-03-10,"Spain","ESP",615,23,1204,28,7,NA
"192",2020-03-10,"Sweden","SWE",45,0,248,0,3,NA
"193",2020-03-10,"Switzerland","CHE",42,0,374,2,3,NA
"194",2020-03-10,"United Kingdom","GBR",48,2,321,5,4,NA
"195",2020-03-10,"United States","USA",200,5,754,26,7,NA
"196",2020-03-11,"Australia","AUS",12,0,112,3,1,NA
"197",2020-03-11,"Austria","AUT",51,0,182,0,2,NA
"198",2020-03-11,"Bahrain","BHR",1,0,110,0,1,NA
"199",2020-03-11,"Belgium","BEL",28,0,267,0,4,NA
"200",2020-03-11,"China","CHN",29,22,80908,3161,52,NA
"201",2020-03-11,"Denmark","DNK",151,0,264,0,1,NA
"202",2020-03-11,"France","FRA",372,3,1784,33,10,NA
"203",2020-03-11,"Germany","DEU",157,0,1296,2,10,NA
"204",2020-03-11,"Iran, Islamic Republic of","IRN",881,54,8042,291,13,NA
"205",2020-03-11,"Italy","ITA",977,167,10149,631,16,NA
"206",2020-03-11,"Japan","JPN",54,3,568,12,18,NA
"207",2020-03-11,"Malaysia","MYS",12,0,129,0,1,NA
"208",2020-03-11,"Netherlands","NLD",61,1,382,4,4,NA
"209",2020-03-11,"Norway","NOR",85,0,277,0,4,NA
"210",2020-03-11,"Singapore","SGP",6,0,166,0,10,NA
"211",2020-03-11,"Korea, Republic of","KOR",242,6,7755,60,19,NA
"212",2020-03-11,"Spain","ESP",435,7,1639,35,8,NA
"213",2020-03-11,"Sweden","SWE",78,0,326,0,4,NA
"214",2020-03-11,"Switzerland","CHE",116,1,490,3,4,NA
"215",2020-03-11,"United Kingdom","GBR",52,1,373,6,5,NA
"216",2020-03-11,"United States","USA",271,2,1025,28,8,NA
"217",2020-03-12,"Australia","AUS",14,0,126,3,2,NA
"218",2020-03-12,"Austria","AUT",64,0,246,0,3,NA
"219",2020-03-12,"Bahrain","BHR",52,0,162,0,2,NA
"220",2020-03-12,"Belgium","BEL",47,3,314,3,5,NA
"221",2020-03-12,"Canada","CAN",10,0,103,1,0,NA
"222",2020-03-12,"China","CHN",24,11,80932,3172,53,NA
"223",2020-03-12,"Denmark","DNK",252,0,516,0,2,NA
"224",2020-03-12,"France","FRA",497,15,2281,48,11,NA
"225",2020-03-12,"Germany","DEU",271,1,1567,3,11,NA
"226",2020-03-12,"Iran, Islamic Republic of","IRN",958,63,9000,354,14,NA
"227",2020-03-12,"Italy","ITA",2313,196,12462,827,17,NA
"228",2020-03-12,"Japan","JPN",51,3,619,15,19,NA
"229",2020-03-12,"Malaysia","MYS",20,0,149,0,2,NA
"230",2020-03-12,"Netherlands","NLD",121,1,503,5,5,NA
"231",2020-03-12,"Norway","NOR",212,0,489,0,5,NA
"232",2020-03-12,"Qatar","QAT",238,0,262,0,0,NA
"233",2020-03-12,"Singapore","SGP",12,0,178,0,11,NA
"234",2020-03-12,"Korea, Republic of","KOR",114,6,7869,66,20,NA
"235",2020-03-12,"Spain","ESP",501,12,2140,47,9,NA
"236",2020-03-12,"Sweden","SWE",136,1,462,1,5,NA
"237",2020-03-12,"Switzerland","CHE",152,1,642,4,5,NA
"238",2020-03-12,"United Kingdom","GBR",83,0,456,6,6,NA
"239",2020-03-12,"United States","USA",287,2,1312,30,9,NA
"240",2020-03-13,"Australia","AUS",30,0,156,3,3,NA
"241",2020-03-13,"Austria","AUT",115,1,361,1,4,NA
"242",2020-03-13,"Bahrain","BHR",0,0,162,0,3,NA
"243",2020-03-13,"Belgium","BEL",85,0,399,3,6,NA
"244",2020-03-13,"Canada","CAN",35,0,138,1,1,NA
"245",2020-03-13,"China","CHN",22,7,80954,3179,54,NA
"246",2020-03-13,"Czech Republic","CZE",22,0,116,0,0,NA
"247",2020-03-13,"Denmark","DNK",160,0,676,0,3,NA
"248",2020-03-13,"Finland","FIN",96,0,155,0,0,NA
"249",2020-03-13,"France","FRA",595,13,2876,61,12,NA
"250",2020-03-13,"Germany","DEU",802,2,2369,5,12,NA
"251",2020-03-13,"Greece","GRC",34,0,133,1,0,NA
"252",2020-03-13,"Iceland","ISL",32,0,117,0,0,NA
"253",2020-03-13,"Iran, Islamic Republic of","IRN",1075,75,10075,429,15,NA
"254",2020-03-13,"Italy","ITA",2651,189,15113,1016,18,NA
"255",2020-03-13,"Japan","JPN",56,4,675,19,20,NA
"256",2020-03-13,"Malaysia","MYS",9,0,158,0,3,NA
"257",2020-03-13,"Netherlands","NLD",111,0,614,5,6,NA
"258",2020-03-13,"Norway","NOR",132,1,621,1,6,NA
"259",2020-03-13,"Singapore","SGP",9,0,187,0,12,NA
"260",2020-03-13,"Korea, Republic of","KOR",110,1,7979,67,21,NA
"261",2020-03-13,"Spain","ESP",864,37,3004,84,10,NA
"262",2020-03-13,"Sweden","SWE",158,0,620,1,6,NA
"263",2020-03-13,"Switzerland","CHE",212,0,854,4,6,NA
"264",2020-03-13,"United Kingdom","GBR",134,4,590,10,7,NA
"265",2020-03-13,"United States","USA",351,10,1663,40,10,NA
"266",2020-03-14,"Australia","AUS",41,0,197,3,4,NA
"267",2020-03-14,"Austria","AUT",143,0,504,1,5,NA
"268",2020-03-14,"Bahrain","BHR",48,0,210,0,4,NA
"269",2020-03-14,"Belgium","BEL",160,0,559,3,7,NA
"270",2020-03-14,"Canada","CAN",38,0,176,1,2,NA
"271",2020-03-14,"China","CHN",19,15,80973,3194,55,NA
"272",2020-03-14,"Czech Republic","CZE",34,0,150,0,1,NA
"273",2020-03-14,"Denmark","DNK",128,0,804,0,4,NA
"274",2020-03-14,"France","FRA",785,18,3661,79,13,NA
"275",2020-03-14,"Germany","DEU",693,0,3062,5,13,NA
"276",2020-03-14,"Greece","GRC",57,0,190,1,1,NA
"277",2020-03-14,"Iceland","ISL",0,0,117,0,1,NA
"278",2020-03-14,"Iran, Islamic Republic of","IRN",1289,85,11364,514,16,NA
"279",2020-03-14,"Israel","ISR",20,0,116,0,0,NA
"280",2020-03-14,"Italy","ITA",2547,252,17660,1268,19,NA
"281",2020-03-14,"Japan","JPN",62,2,737,21,21,NA
"282",2020-03-14,"Kuwait","KWT",20,0,100,0,0,NA
"283",2020-03-14,"Malaysia","MYS",39,0,197,0,4,NA
"284",2020-03-14,"Netherlands","NLD",190,0,804,5,7,NA
"285",2020-03-14,"Norway","NOR",0,0,621,1,7,NA
"286",2020-03-14,"Portugal","PRT",34,0,112,0,0,NA
"287",2020-03-14,"Qatar","QAT",58,0,320,0,2,NA
"288",2020-03-14,"Singapore","SGP",13,0,200,0,13,NA
"289",2020-03-14,"Slovenia","SVN",45,0,141,0,0,NA
"290",2020-03-14,"Korea, Republic of","KOR",107,5,8086,72,22,NA
"291",2020-03-14,"Spain","ESP",1227,37,4231,121,11,NA
"292",2020-03-14,"Sweden","SWE",155,0,775,1,7,NA
"293",2020-03-14,"Switzerland","CHE",267,3,1121,7,7,NA
"294",2020-03-14,"United Kingdom","GBR",117,0,707,10,8,NA
"295",2020-03-14,"United States","USA",511,7,2174,47,11,NA
"296",2020-03-15,"Australia","AUS",52,0,249,3,5,NA
"297",2020-03-15,"Austria","AUT",151,0,655,1,6,NA
"298",2020-03-15,"Bahrain","BHR",1,0,211,0,5,NA
"299",2020-03-15,"Belgium","BEL",130,1,689,4,8,NA
"300",2020-03-15,"Brazil","BRA",23,0,121,0,0,NA
"301",2020-03-15,"Canada","CAN",68,0,244,1,3,NA
"302",2020-03-15,"China","CHN",22,9,80995,3203,56,NA
"303",2020-03-15,"Czech Republic","CZE",64,0,214,0,2,NA
"304",2020-03-15,"Denmark","DNK",23,0,827,0,5,NA
"305",2020-03-15,"Estonia","EST",36,0,115,0,0,NA
"306",2020-03-15,"Finland","FIN",55,0,210,0,2,NA
"307",2020-03-15,"France","FRA",838,12,4499,91,14,NA
"308",2020-03-15,"Germany","DEU",733,3,3795,8,14,NA
"309",2020-03-15,"Greece","GRC",38,2,228,3,2,NA
"310",2020-03-15,"Iceland","ISL",21,0,138,0,2,NA
"311",2020-03-15,"Iran, Islamic Republic of","IRN",1365,97,12729,611,17,NA
"312",2020-03-15,"Ireland","IRL",38,1,129,2,0,NA
"313",2020-03-15,"Israel","ISR",62,0,178,0,1,NA
"314",2020-03-15,"Italy","ITA",3497,173,21157,1441,20,NA
"315",2020-03-15,"Japan","JPN",43,1,780,22,22,NA
"316",2020-03-15,"Kuwait","KWT",4,0,104,0,1,NA
"317",2020-03-15,"Malaysia","MYS",41,0,238,0,5,NA
"318",2020-03-15,"Netherlands","NLD",155,7,959,12,8,NA
"319",2020-03-15,"Norway","NOR",286,0,907,1,8,NA
"320",2020-03-15,"Philippines","PHL",47,0,111,6,0,NA
"321",2020-03-15,"Poland","POL",36,1,104,3,0,NA
"322",2020-03-15,"Portugal","PRT",57,0,169,0,1,NA
"323",2020-03-15,"Qatar","QAT",17,0,337,0,3,NA
"324",2020-03-15,"Romania","ROU",24,0,113,0,0,NA
"325",2020-03-15,"Singapore","SGP",14,0,214,0,14,NA
"326",2020-03-15,"Slovenia","SVN",40,0,181,0,1,NA
"327",2020-03-15,"Korea, Republic of","KOR",76,3,8162,75,23,NA
"328",2020-03-15,"Spain","ESP",1522,15,5753,136,12,NA
"329",2020-03-15,"Sweden","SWE",149,0,924,1,8,NA
"330",2020-03-15,"Switzerland","CHE",238,4,1359,11,8,NA
"331",2020-03-15,"United Kingdom","GBR",433,11,1140,21,9,NA
"332",2020-03-15,"United States","USA",777,10,2951,57,12,NA
"333",2020-03-16,"Australia","AUS",49,2,298,5,6,NA
"334",2020-03-16,"Austria","AUT",205,0,860,1,7,NA
"335",2020-03-16,"Bahrain","BHR",3,0,214,0,6,NA
"336",2020-03-16,"Belgium","BEL",197,0,886,4,9,NA
"337",2020-03-16,"Brazil","BRA",79,0,200,0,1,NA
"338",2020-03-16,"Canada","CAN",60,0,304,1,4,NA
"339",2020-03-16,"China","CHN",25,13,81020,3216,57,NA
"340",2020-03-16,"Czech Republic","CZE",84,0,298,0,3,NA
"341",2020-03-16,"Denmark","DNK",48,1,875,1,6,NA
"342",2020-03-16,"Egypt","EGY",17,0,110,2,0,NA
"343",2020-03-16,"Estonia","EST",56,0,171,0,1,NA
"344",2020-03-16,"Finland","FIN",57,0,267,0,3,NA
"345",2020-03-16,"France","FRA",924,36,5423,127,15,NA
"346",2020-03-16,"Germany","DEU",1043,4,4838,12,15,NA
"347",2020-03-16,"Greece","GRC",103,1,331,4,3,NA
"348",2020-03-16,"Iceland","ISL",40,0,178,0,3,NA
"349",2020-03-16,"Indonesia","IDN",21,1,117,5,0,NA
"350",2020-03-16,"Iran, Islamic Republic of","IRN",1209,113,13938,724,18,NA
"351",2020-03-16,"Iraq","IRQ",39,0,124,9,0,NA
"352",2020-03-16,"Ireland","IRL",40,0,169,2,1,NA
"353",2020-03-16,"Israel","ISR",72,0,250,0,2,NA
"354",2020-03-16,"Italy","ITA",2823,370,23980,1811,21,NA
"355",2020-03-16,"Japan","JPN",34,2,814,24,23,NA
"356",2020-03-16,"Kuwait","KWT",8,0,112,0,2,NA
"357",2020-03-16,"Malaysia","MYS",190,0,428,0,6,NA
"358",2020-03-16,"Netherlands","NLD",176,8,1135,20,9,NA
"359",2020-03-16,"Norway","NOR",170,0,1077,1,9,NA
"360",2020-03-16,"Philippines","PHL",29,6,140,12,1,NA
"361",2020-03-16,"Poland","POL",21,0,125,3,1,NA
"362",2020-03-16,"Portugal","PRT",76,0,245,0,2,NA
"363",2020-03-16,"Qatar","QAT",64,0,401,0,4,NA
"364",2020-03-16,"Romania","ROU",26,0,139,0,1,NA
"365",2020-03-16,"Saudi Arabia","SAU",32,0,118,0,0,NA
"366",2020-03-16,"Singapore","SGP",12,0,226,0,15,NA
"367",2020-03-16,"Slovenia","SVN",38,0,219,0,2,NA
"368",2020-03-16,"Korea, Republic of","KOR",74,0,8236,75,24,NA
"369",2020-03-16,"Spain","ESP",2000,152,7753,288,13,NA
"370",2020-03-16,"Sweden","SWE",108,2,1032,3,9,NA
"371",2020-03-16,"Switzerland","CHE",841,2,2200,13,9,NA
"372",2020-03-16,"Thailand","THA",32,0,114,1,0,NA
"373",2020-03-16,"United Kingdom","GBR",251,14,1391,35,10,NA
"374",2020-03-16,"United States","USA",823,12,3774,69,13,NA
"375",2020-03-17,"Australia","AUS",77,0,375,5,7,NA
"376",2020-03-17,"Austria","AUT",156,2,1016,3,8,NA
"377",2020-03-17,"Bahrain","BHR",7,1,221,1,7,NA
"378",2020-03-17,"Belgium","BEL",199,1,1085,5,10,NA
"379",2020-03-17,"Brazil","BRA",34,0,234,0,2,NA
"380",2020-03-17,"Canada","CAN",120,3,424,4,5,NA
"381",2020-03-17,"Chile","CHL",81,0,156,0,0,NA
"382",2020-03-17,"China","CHN",43,9,81063,3225,58,NA
"383",2020-03-17,"Czech Republic","CZE",46,0,344,0,4,NA
"384",2020-03-17,"Denmark","DNK",57,0,932,1,7,NA
"385",2020-03-17,"Egypt","EGY",16,0,126,2,1,NA
"386",2020-03-17,"Estonia","EST",34,0,205,0,2,NA
"387",2020-03-17,"Finland","FIN",5,0,272,0,4,NA
"388",2020-03-17,"France","FRA",1210,21,6633,148,16,NA
"389",2020-03-17,"Germany","DEU",1174,1,6012,13,16,NA
"390",2020-03-17,"Greece","GRC",21,0,352,4,4,NA
"391",2020-03-17,"Iceland","ISL",21,0,199,0,4,NA
"392",2020-03-17,"India","IND",32,1,125,3,0,NA
"393",2020-03-17,"Indonesia","IDN",17,0,134,5,1,NA
"394",2020-03-17,"Iran, Islamic Republic of","IRN",1053,129,14991,853,19,NA
"395",2020-03-17,"Iraq","IRQ",0,0,124,9,1,NA
"396",2020-03-17,"Ireland","IRL",54,0,223,2,2,NA
"397",2020-03-17,"Israel","ISR",10,0,260,0,3,NA
"398",2020-03-17,"Italy","ITA",4000,347,27980,2158,22,NA
"399",2020-03-17,"Japan","JPN",10,4,824,28,24,NA
"400",2020-03-17,"Kuwait","KWT",11,0,123,0,3,NA
"401",2020-03-17,"Lebanon","LBN",21,0,120,3,0,NA
"402",2020-03-17,"Malaysia","MYS",125,0,553,0,7,NA
"403",2020-03-17,"Netherlands","NLD",278,4,1413,24,10,NA
"404",2020-03-17,"Norway","NOR",92,2,1169,3,10,NA
"405",2020-03-17,"Pakistan","PAK",156,0,187,0,0,NA
"406",2020-03-17,"Philippines","PHL",2,0,142,12,2,NA
"407",2020-03-17,"Poland","POL",52,1,177,4,2,NA
"408",2020-03-17,"Portugal","PRT",86,0,331,0,3,NA
"409",2020-03-17,"Qatar","QAT",38,0,439,0,5,NA
"410",2020-03-17,"Romania","ROU",45,0,184,0,2,NA
"411",2020-03-17,"San Marino","SMR",4,2,102,9,0,NA
"412",2020-03-17,"Saudi Arabia","SAU",15,0,133,0,1,NA
"413",2020-03-17,"Singapore","SGP",17,0,243,0,16,NA
"414",2020-03-17,"Slovenia","SVN",34,0,253,0,3,NA
"415",2020-03-17,"Korea, Republic of","KOR",84,6,8320,81,25,NA
"416",2020-03-17,"Spain","ESP",1438,21,9191,309,14,NA
"417",2020-03-17,"Sweden","SWE",89,4,1121,7,10,NA
